Movie_ID,Movie_Name,Industry,Release_Year,Lead_Actor,Lead_Actress,Director,Genre,Budget_Cr,BoxOffice_Cr,IMDB_Rating,Duration_Min,Language,OTT_Platform,Awards_Won,Songs_Count,Sequel,Audience_Score
1368,Movie_252,,2020,Actor_217,Actor_127,Director_42,,75,75.14824945,3,106,Hindi,,19,7,No,37.63246869
1235,Movie_333,Mollywood,2022,Actor_61,Actor_399,Director_94,Comedy,232,168.8932989,10,198,Hindi,Netflix,4,3,No,39.35239202
1082,Movie_207,Mollywood,2002,Actor_268,Actor_3,,Action,89,-15.50160445,8,184,Telugu,Netflix,13,,Yes,78.7526686
1041,Movie_210,Kollywood,2007,Actor_241,Actor_293,Director_168,Thriller,275,138.1865165,10,99,Hindi,Hotstar,10,,,44.48387614
1424,Movie_115,Tollywood,2013,Actor_13,Actor_373,Director_174,Romance,294,182.505285,8,183,Hindi,,,,,107.1929499
1100,Movie_225,,1998,Actor_147,Actor_16,Director_199,Comedy,240,159.4601684,4,141,Telugu,Hotstar,8,,Yes,51.25859431
1005,Movie_134,Tollywood,2020,Actor_240,Actor_398,Director_198,Thriller,295,94.28874914,,153,Telugu,Amazon Prime,19,2,No,69.99278549
1179,Movie_251,Tollywood,1999,Actor_89,Actor_265,Director_196,,43,99.78702496,2,95,,,6,3,,73.18223932
1281,Movie_219,,1991,Actor_95,Actor_239,Director_129,,210,202.8554616,3,158,Tamil,Netflix,4,4,Yes,55.41244522
1319,Movie_407,Mollywood,2004,Actor_315,Actor_263,Director_79,Thriller,187,146.5536152,3,92,Tamil,Hotstar,14,,No,25.20345939
1225,Movie_443,,1992,Actor_293,Actor_398,Director_95,Drama,191,240.4144803,4,193,,Hotstar,12,7,Yes,73.81790195
1442,Movie_91,Tollywood,2020,Actor_25,Actor_134,Director_111,Drama,137,-39.41573614,,181,Malayalam,,11,,No,54.9352002
1439,Movie_354,Mollywood,1995,Actor_272,Actor_213,Director_97,Thriller,34,172.5372547,2,99,Hindi,Hotstar,14,1,Yes,72.33076855
1314,Movie_376,Bollywood,1992,Actor_166,Actor_15,Director_180,Drama,259,35.09850132,2,103,Telugu,,18,6,No,67.55337896
1364,Movie_46,,2000,Actor_250,Actor_328,Director_163,Romance,147,94.16712257,3,184,Telugu,Amazon Prime,18,6,Yes,75.26582496
1453,Movie_38,,2004,Actor_87,Actor_360,Director_119,Romance,107,210.0805189,1,129,Malayalam,,9,8,Yes,101.2374024
1228,Movie_142,Mollywood,2017,Actor_142,Actor_129,Director_69,,78,19.81183121,8,86,Telugu,,16,2,Yes,59.07633975
1376,Movie_100,Bollywood,1999,Actor_134,Actor_352,Director_133,Drama,59,269.2490547,6,166,Malayalam,Amazon Prime,15,2,Yes,60.62310691
1288,Movie_328,Bollywood,1996,Actor_279,Actor_122,Director_145,Action,240,188.4528582,3,167,,Amazon Prime,4,1,,36.68405394
1436,Movie_190,Mollywood,2004,Actor_126,Actor_241,Director_181,Thriller,64,146.3370354,1,108,Malayalam,Netflix,3,3,,66.09632098
1149,Movie_35,Kollywood,2007,Actor_316,Actor_115,Director_52,Romance,28,25.43705075,3,84,Tamil,Hotstar,9,7,,78.19739979
1276,Movie_147,,2007,Actor_396,Actor_197,Director_142,Drama,26,85.62189082,1,186,Malayalam,Amazon Prime,,8,,60.33010245
1197,Movie_30,,2013,Actor_141,Actor_222,Director_122,Drama,36,71.32975214,3,188,,Amazon Prime,5,7,Yes,78.32861001
1069,Movie_334,Tollywood,1991,Actor_356,Actor_214,Director_29,Romance,7,1.414997918,4,114,Malayalam,Hotstar,10,9,,66.44982949
1111,Movie_84,Mollywood,2009,Actor_103,Actor_80,Director_136,Romance,74,187.5012518,6,144,,Hotstar,10,8,,43.95467524
1003,Movie_369,Tollywood,2023,Actor_226,Actor_263,Director_104,Action,164,67.65077395,7,179,Tamil,Netflix,15,8,Yes,76.23970142
1349,Movie_281,Tollywood,2015,Actor_390,Actor_135,Director_1,Drama,92,85.95616651,7,194,Hindi,Netflix,13,2,,65.88335733
1330,Movie_424,Bollywood,1996,Actor_63,Actor_306,Director_29,Drama,63,89.99701725,9,161,,,18,1,,72.45515643
1445,Movie_344,,2019,Actor_294,Actor_242,Director_164,Comedy,256,82.86591173,8,149,Hindi,Netflix,3,6,No,58.66100234
1317,Movie_270,Tollywood,1994,Actor_384,Actor_386,Director_179,,223,142.4367032,4,166,,Amazon Prime,4,7,,56.89194954
1349,Movie_154,Bollywood,2000,Actor_306,Actor_303,Director_165,Action,205,50.18616181,6,153,Malayalam,Amazon Prime,18,6,No,73.14821615
1094,Movie_102,Mollywood,1990,Actor_254,Actor_270,Director_69,Romance,81,181.4654876,,86,Hindi,Hotstar,16,7,,65.38800176
1151,Movie_215,Tollywood,2023,Actor_180,Actor_287,Director_53,Romance,259,52.32426311,1,123,,Netflix,17,8,Yes,104.485565
1310,Movie_150,,1990,Actor_40,Actor_50,Director_124,Thriller,251,97.71788335,8,151,,,7,2,,85.97461024
1136,Movie_432,Tollywood,2008,Actor_264,Actor_189,Director_180,,274,-4.527488517,6,92,Hindi,,3,1,Yes,80.90008519
1246,Movie_83,Mollywood,1991,Actor_189,Actor_297,Director_88,Romance,143,185.7331184,2,173,,,17,,,66.45038397
1386,Movie_110,Tollywood,2010,Actor_8,Actor_14,Director_83,Drama,82,206.0656574,8,161,Hindi,,10,8,,29.47953103
1242,Movie_435,,2009,Actor_104,Actor_389,Director_12,Romance,84,157.2697202,4,157,Tamil,Hotstar,13,8,Yes,53.84810145
1030,Movie_387,Bollywood,2012,Actor_225,Actor_232,Director_52,Drama,14,113.6331415,9,154,Telugu,Netflix,12,8,Yes,57.05413095
1039,Movie_426,,2010,Actor_34,Actor_261,Director_129,Drama,128,97.10851222,4,185,Tamil,Netflix,15,,Yes,64.50031227
1228,Movie_275,Bollywood,2013,Actor_236,Actor_192,Director_135,Action,190,-24.97878853,1,117,Hindi,Netflix,11,7,Yes,69.33281001
1035,Movie_201,Kollywood,1993,Actor_228,Actor_203,Director_145,Romance,38,-8.379332743,7,92,Malayalam,Netflix,8,2,No,83.12149931
1407,Movie_284,,2001,Actor_188,Actor_261,Director_127,Action,125,160.0396826,10,133,Malayalam,,6,4,No,75.46291122
1222,Movie_468,,2011,Actor_313,Actor_113,Director_171,,84,85.53799258,5,185,Telugu,,9,9,Yes,93.18406383
1005,Movie_173,Mollywood,2009,Actor_22,Actor_374,Director_71,Drama,210,-8.737982181,10,123,Hindi,Hotstar,16,8,No,63.76196053
1321,Movie_327,Tollywood,2007,Actor_343,Actor_352,Director_17,,57,-12.42723577,,176,,Hotstar,17,4,,75.14325888
1467,Movie_206,Bollywood,1990,Actor_40,Actor_36,Director_187,Romance,160,150.7930337,5,193,Tamil,,6,8,,76.87688456
1219,Movie_63,Bollywood,2019,Actor_173,Actor_79,Director_3,,278,169.9179581,4,92,Tamil,Amazon Prime,2,,,74.91452569
1074,Movie_73,Mollywood,2022,Actor_179,Actor_275,Director_29,,139,-22.71354844,6,104,Telugu,Netflix,14,6,No,95.63780496
1003,Movie_251,Mollywood,2013,Actor_86,Actor_278,Director_22,Romance,102,112.1650127,1,103,Telugu,Hotstar,15,9,No,86.07548645
1334,Movie_124,Tollywood,2003,Actor_133,Actor_162,Director_166,Action,245,131.0310174,5,108,Telugu,,,1,,43.61193561
1133,Movie_375,Tollywood,,Actor_351,Actor_312,Director_54,Action,49,53.30716342,,179,Telugu,Netflix,16,6,Yes,67.71337802
1117,Movie_121,,1994,Actor_13,Actor_17,Director_107,Drama,203,199.1786646,7,149,Telugu,Netflix,12,4,,69.72052636
1368,Movie_275,Kollywood,2000,Actor_28,Actor_204,Director_178,Drama,295,72.41983859,,97,Telugu,,2,3,No,113.0308213
1093,Movie_431,Tollywood,2013,Actor_84,Actor_17,Director_69,Romance,118,-37.34860183,8,171,,Amazon Prime,19,5,,63.40417638
1485,,Mollywood,2020,Actor_318,Actor_202,Director_158,Romance,281,84.42869083,9,84,,Amazon Prime,19,,,50.35032193
1434,Movie_398,Tollywood,2002,Actor_349,Actor_210,Director_151,Comedy,245,209.4375522,1,97,Tamil,Hotstar,4,8,No,78.76650859
1061,Movie_120,Bollywood,2005,Actor_343,Actor_78,Director_120,Comedy,160,72.36362019,4,142,Tamil,,8,,No,79.93971439
1440,Movie_422,Kollywood,2013,Actor_280,Actor_56,Director_47,Thriller,48,16.24971978,2,116,Telugu,Hotstar,17,6,No,68.52454273
1193,Movie_437,,2002,Actor_354,Actor_80,Director_149,Drama,84,150.2566409,2,150,Tamil,Amazon Prime,10,1,No,65.59477994
1334,Movie_317,Bollywood,2013,Actor_263,Actor_306,Director_20,,142,120.6721372,1,134,Telugu,Hotstar,10,6,,88.97807912
1202,Movie_164,Bollywood,2015,Actor_166,Actor_58,Director_151,Thriller,155,99.76550252,5,152,,Hotstar,15,7,No,52.92803691
1391,Movie_424,Kollywood,1991,Actor_293,Actor_18,Director_196,Thriller,246,138.1699496,2,178,Malayalam,Amazon Prime,7,6,Yes,63.18093314
1025,Movie_465,,2005,Actor_68,Actor_208,Director_149,Action,147,44.66482727,4,91,,Netflix,1,3,No,59.55700276
1434,Movie_286,Mollywood,1990,Actor_226,Actor_135,Director_21,,54,51.99843347,9,131,Hindi,Netflix,,9,No,91.87789195
1172,Movie_265,,2000,Actor_170,Actor_332,Director_1,Action,266,158.2016155,,136,,Amazon Prime,9,,,75.70988407
1299,Movie_320,Tollywood,2024,Actor_86,Actor_10,Director_143,Comedy,165,22.68893925,3,125,Hindi,Netflix,5,,Yes,48.70011805
1132,Movie_161,Bollywood,2018,Actor_133,Actor_69,Director_17,Thriller,66,229.1924741,8,183,Tamil,,3,4,Yes,50.70987213
1325,Movie_376,Tollywood,2006,Actor_178,Actor_341,Director_51,Comedy,59,198.3495347,10,123,,Netflix,,5,Yes,107.4683025
1409,Movie_308,Mollywood,2017,Actor_343,Actor_387,Director_191,,35,8.47070491,6,182,Malayalam,Amazon Prime,4,5,No,91.66435496
1117,Movie_89,Tollywood,2018,Actor_252,Actor_83,Director_14,,294,218.0647716,10,103,,,10,3,,86.83100563
1323,Movie_142,,1992,Actor_15,Actor_109,Director_59,Drama,173,112.1755024,5,88,,Hotstar,11,2,,70.24493882
1274,Movie_203,Tollywood,1999,Actor_223,Actor_44,Director_83,Romance,270,210.7830006,2,91,,Amazon Prime,15,8,No,100.1694648
1211,Movie_309,Mollywood,2003,Actor_379,Actor_398,Director_50,Action,189,110.6741532,,179,Telugu,Amazon Prime,19,7,Yes,47.93190428
1224,Movie_227,Mollywood,2001,Actor_201,Actor_132,Director_124,Drama,7,85.82520997,3,180,,Netflix,,5,Yes,85.05935024
1019,Movie_489,Mollywood,2019,Actor_107,Actor_18,Director_34,Drama,165,77.482946,8,88,,,13,1,,61.13452987
1112,Movie_443,,2021,Actor_250,Actor_93,Director_6,Action,264,-95.96736303,9,182,Malayalam,Amazon Prime,13,,No,65.02213361
1139,Movie_334,Mollywood,2021,Actor_89,Actor_294,Director_109,Action,52,174.1682373,,189,Hindi,,19,1,Yes,84.5157853
1046,Movie_222,Bollywood,2021,Actor_125,Actor_148,Director_49,,258,43.43195313,,195,Hindi,,19,8,No,67.12884983
1000,Movie_41,Mollywood,2015,Actor_113,Actor_172,Director_6,,78,176.7859162,7,101,Malayalam,Netflix,14,4,,61.30600281
1089,Movie_196,Tollywood,1990,Actor_137,Actor_51,Director_117,Thriller,170,233.9166488,1,96,Tamil,Amazon Prime,7,4,No,60.09684704
1141,Movie_68,Tollywood,1991,Actor_247,Actor_19,Director_118,Comedy,264,53.79543804,6,112,,,4,9,No,30.27308509
1319,Movie_476,Tollywood,2006,Actor_166,Actor_120,Director_197,,8,49.07059032,7,,Tamil,,8,2,No,85.26407239
1037,Movie_264,,2019,Actor_150,Actor_324,Director_7,Drama,123,180.6234857,6,126,Malayalam,Hotstar,,5,No,49.86739854
1292,Movie_2,Tollywood,1996,Actor_363,Actor_225,Director_97,Thriller,277,62.59627617,10,167,Tamil,Netflix,15,6,Yes,107.1681881
1381,Movie_361,,2016,Actor_343,Actor_66,Director_179,Thriller,230,205.3796752,,94,Hindi,Amazon Prime,2,6,,64.247749
1138,Movie_125,,1998,Actor_68,Actor_141,Director_118,Drama,74,44.70426986,2,172,Telugu,,11,,Yes,96.18879595
1355,Movie_110,Mollywood,2011,Actor_221,Actor_189,Director_129,,186,215.0568621,9,175,Tamil,Netflix,6,3,Yes,33.81937935
1332,Movie_86,Bollywood,2023,Actor_271,Actor_158,Director_141,Drama,268,75.54104547,3,112,Telugu,Amazon Prime,16,,Yes,84.62966042
1490,Movie_425,Mollywood,1990,Actor_321,Actor_98,Director_171,Romance,185,126.4198471,6,172,Tamil,,14,6,Yes,89.77111465
1258,Movie_120,Mollywood,1998,Actor_310,Actor_158,Director_27,,9,178.5806017,6,94,Malayalam,Amazon Prime,14,,,96.07127269
1160,Movie_127,,2009,Actor_349,Actor_246,Director_199,Comedy,201,140.9202399,8,106,Telugu,Amazon Prime,11,,,39.43922454
1389,Movie_255,,2008,Actor_20,Actor_344,Director_116,Drama,51,185.6528023,4,177,Tamil,Netflix,,5,Yes,55.94562726
1177,Movie_183,Tollywood,,Actor_289,Actor_236,Director_131,,44,-16.47884361,6,140,Malayalam,Netflix,1,8,No,81.53019906
1009,Movie_16,Tollywood,1993,Actor_100,Actor_33,Director_58,Action,126,67.42384306,1,147,Hindi,Hotstar,7,4,No,72.96883958
1260,Movie_477,Mollywood,1998,Actor_252,Actor_361,Director_89,Romance,139,105.0590126,9,192,,Hotstar,4,,No,75.86719285
1406,Movie_62,Kollywood,2011,Actor_77,Actor_241,Director_97,Comedy,144,38.75852025,9,191,Malayalam,Hotstar,2,,No,62.79426788
1137,Movie_369,Kollywood,2007,Actor_135,Actor_330,Director_17,,157,177.6627643,7,161,Malayalam,,0,3,No,101.0159723
1171,Movie_432,Tollywood,2001,Actor_392,Actor_338,Director_173,Action,32,59.02009223,,164,Hindi,Hotstar,15,6,,122.169309
1385,Movie_158,Kollywood,1998,Actor_173,Actor_275,Director_101,,81,38.92215017,1,127,Telugu,Amazon Prime,9,,No,72.07959848
1012,Movie_268,Tollywood,1995,Actor_363,Actor_71,Director_186,Action,179,175.2365263,3,87,Tamil,Netflix,9,9,,79.06842491
1167,Movie_35,,2008,Actor_201,Actor_313,Director_184,Comedy,53,1386,5,85,Telugu,Amazon Prime,10,8,No,71.12487491
1129,Movie_267,Mollywood,1996,Actor_217,Actor_216,Director_182,Romance,278,20.26252719,4,142,Malayalam,Netflix,11,,No,95.68106798
1083,Movie_64,Bollywood,2005,Actor_376,Actor_79,Director_29,Action,31,140.6621145,5,197,Tamil,Netflix,7,8,Yes,86.58232569
1320,Movie_494,Mollywood,1994,Actor_208,Actor_169,Director_102,Thriller,225,207.5057144,7,163,,Amazon Prime,4,3,Yes,48.67238859
1318,Movie_50,Tollywood,2005,Actor_74,Actor_298,Director_123,Comedy,126,112.9343129,9,81,,Amazon Prime,8,1,Yes,57.74595979
1100,Movie_469,Tollywood,1990,Actor_11,Actor_180,Director_54,Comedy,73,-29.26753039,1,194,Tamil,,10,3,,49.81406414
1328,Movie_255,Mollywood,2008,Actor_287,Actor_116,Director_27,Drama,75,154.7947952,5,188,Malayalam,Netflix,14,3,,123.8964466
1272,Movie_149,Tollywood,2006,Actor_256,Actor_260,Director_102,Romance,154,1218,3,101,Hindi,Hotstar,16,6,Yes,82.70623567
1264,Movie_325,Kollywood,2015,Actor_12,Actor_260,Director_117,Thriller,191,189.6606907,3,197,Telugu,,10,3,Yes,58.08627548
1458,Movie_304,Kollywood,2011,Actor_380,Actor_5,Director_104,Thriller,250,69.62771287,,100,Telugu,Hotstar,12,2,No,56.48895919
1398,Movie_276,Tollywood,1997,Actor_78,Actor_297,Director_45,Drama,200,191.5156456,2,85,Hindi,,16,9,,86.10462546
1407,Movie_357,Tollywood,2022,Actor_172,Actor_108,Director_114,Action,36,66.57526227,3,175,Hindi,Netflix,6,6,No,88.09840299
1037,Movie_451,Kollywood,1991,Actor_96,Actor_343,Director_87,Action,113,44.90141459,6,149,,Amazon Prime,8,5,No,85.96215426
1418,Movie_172,Tollywood,2019,Actor_306,Actor_360,Director_31,Thriller,5,-53.40516952,3,92,Hindi,Amazon Prime,17,3,Yes,61.48885283
1093,Movie_417,Tollywood,2009,Actor_373,Actor_117,Director_164,Romance,186,47.23267969,1,80,Tamil,Netflix,17,7,No,76.11687289
1094,Movie_201,Mollywood,2007,Actor_273,Actor_357,Director_189,Action,178,114.1816122,7,101,,Amazon Prime,9,7,No,72.21830195
1304,Movie_445,Bollywood,1999,Actor_385,Actor_331,Director_37,Comedy,173,108.0355597,2,196,Malayalam,Netflix,11,4,Yes,51.27479255
1068,Movie_393,Kollywood,2013,Actor_179,Actor_331,Director_195,,252,148.9308628,8,103,,Netflix,17,,Yes,51.47012314
1317,Movie_324,Mollywood,1993,Actor_64,Actor_13,Director_36,Drama,112,199.5317923,3,143,,Netflix,,2,No,78.23930089
1443,Movie_35,Bollywood,1993,Actor_132,Actor_142,Director_119,Romance,268,102.2933232,1,120,Telugu,,8,2,No,73.92902162
1235,Movie_465,Tollywood,2002,Actor_343,Actor_188,Director_5,Action,34,105.4184315,10,173,Hindi,Amazon Prime,8,8,No,81.06703422
1433,Movie_482,Tollywood,2014,Actor_272,Actor_281,Director_174,,229,189.0307402,9,101,Tamil,,9,4,,85.82046077
1333,Movie_216,Mollywood,2002,Actor_319,Actor_115,Director_52,Thriller,93,118.4812332,5,140,Hindi,Hotstar,0,7,No,99.98765245
1372,Movie_480,Tollywood,2007,Actor_332,Actor_236,Director_49,Drama,238,26.14738058,1,187,Telugu,Netflix,10,3,Yes,54.48191228
1375,Movie_65,,2013,Actor_341,Actor_338,Director_6,Action,172,58.2294864,10,91,Hindi,Amazon Prime,13,9,No,82.60472397
1458,Movie_8,Mollywood,1991,Actor_109,Actor_10,Director_123,Thriller,235,-70.39195587,,169,Tamil,Hotstar,9,,,84.98397633
1136,Movie_301,Bollywood,2022,Actor_273,Actor_199,Director_138,Action,130,25.06101158,6,83,Hindi,Netflix,13,9,No,63.75739175
1417,Movie_343,Mollywood,2008,Actor_168,Actor_252,Director_118,Drama,65,-35.22552207,10,162,Telugu,Hotstar,18,7,,72.43726367
1075,Movie_431,Kollywood,1998,Actor_397,Actor_50,Director_23,Comedy,124,128.0800923,3,159,Tamil,,9,7,,64.26882887
1482,Movie_424,Mollywood,2017,Actor_180,Actor_142,Director_145,Comedy,194,196.922417,,91,Hindi,,16,1,Yes,112.1718077
1034,Movie_332,Tollywood,2024,Actor_58,Actor_271,Director_110,,125,24.73209022,4,112,Telugu,Amazon Prime,1,,No,72.09705381
1000,Movie_438,Tollywood,1999,Actor_79,Actor_16,Director_44,Thriller,52,27.70925091,8,198,Telugu,Hotstar,13,8,,79.03010217
1295,Movie_76,,1990,Actor_61,Actor_2,Director_41,Comedy,206,175.4513805,5,100,,Hotstar,17,2,No,64.72031406
1319,Movie_174,,2010,Actor_369,Actor_158,Director_143,Drama,63,63.92903108,6,179,Tamil,,1,8,,60.40730867
1405,Movie_47,,1998,Actor_121,Actor_30,Director_172,Thriller,189,120.5397809,10,152,Tamil,,19,2,Yes,43.95994677
1059,Movie_15,Bollywood,2004,Actor_207,Actor_82,Director_186,Action,227,159.4506612,4,182,Hindi,Amazon Prime,18,1,Yes,91.99737249
1319,Movie_361,,2024,Actor_34,Actor_31,Director_50,Romance,15,43.35383416,6,185,,Netflix,7,8,No,85.36874995
1348,Movie_147,Bollywood,1994,Actor_70,Actor_236,Director_52,Action,285,44.90729032,3,188,Tamil,Amazon Prime,5,4,No,63.97807111
1327,Movie_26,,2011,Actor_17,Actor_333,Director_70,Drama,193,59.48915084,10,151,Telugu,,19,,No,51.99260194
1266,Movie_308,Bollywood,2012,Actor_20,Actor_148,Director_196,,241,-24.28457784,1,163,Tamil,Amazon Prime,6,6,No,73.59817053
1360,Movie_93,Mollywood,1996,Actor_315,Actor_177,Director_191,Thriller,38,138.9341349,6,153,,Netflix,12,,No,60.04606387
1228,Movie_406,Mollywood,2012,Actor_69,Actor_370,Director_186,Action,139,148.0695131,1,175,Malayalam,,1,,,65.55914863
1269,Movie_232,Tollywood,2014,Actor_215,Actor_35,Director_151,Thriller,66,106.3751025,10,171,Telugu,Netflix,6,1,No,44.72880111
1315,Movie_21,Bollywood,2016,Actor_161,Actor_23,Director_172,Comedy,231,208.7741389,3,153,Tamil,Amazon Prime,0,9,,74.34139161
1285,Movie_307,Kollywood,1995,Actor_102,Actor_106,Director_109,Romance,97,79.1051745,8,151,Telugu,Netflix,5,7,,74.74006404
1290,Movie_38,Tollywood,2023,Actor_376,Actor_97,Director_118,Drama,120,149.4071924,6,131,Hindi,,15,5,,91.89445768
1212,Movie_276,Mollywood,1998,Actor_206,Actor_230,Director_109,Action,137,138.866754,8,126,Telugu,,7,6,No,66.98516863
1164,Movie_157,Bollywood,2022,Actor_145,Actor_227,Director_95,Romance,297,36.07104604,10,176,Tamil,Netflix,12,3,Yes,63.32875046
1004,Movie_179,,1995,Actor_57,Actor_371,Director_44,Drama,197,192.3893238,10,138,Hindi,Amazon Prime,17,9,Yes,38.86478268
1338,Movie_132,Kollywood,2020,Actor_83,Actor_100,Director_180,Drama,34,110.2540153,4,126,Hindi,Amazon Prime,13,2,No,92.01921897
1378,Movie_311,Mollywood,2023,Actor_385,Actor_55,Director_67,,65,177.9687289,10,135,Hindi,Amazon Prime,17,,No,87.85646233
1077,Movie_455,Tollywood,2018,Actor_269,Actor_195,Director_156,Comedy,32,-4.074674461,7,192,Malayalam,Amazon Prime,3,1,No,70.57476883
1409,Movie_348,Bollywood,2003,Actor_187,Actor_8,Director_67,,81,108.7802721,4,92,Malayalam,Hotstar,14,1,,43.41537891
1061,Movie_28,Kollywood,,Actor_6,Actor_315,Director_18,,125,63.15252237,1,123,Hindi,Hotstar,4,,Yes,45.70945938
1131,Movie_260,Bollywood,,Actor_353,Actor_128,Director_155,Thriller,7,31.88387361,,114,Tamil,Netflix,,2,Yes,59.05788142
1088,Movie_406,,2004,Actor_350,Actor_32,Director_179,Thriller,41,212.7598478,3,198,Hindi,Hotstar,13,6,Yes,89.30451418
1236,Movie_76,Tollywood,1997,Actor_110,Actor_93,Director_60,Romance,151,115.6237325,5,194,Hindi,Hotstar,15,6,Yes,75.8067527
1041,Movie_429,Bollywood,2015,Actor_138,Actor_7,Director_74,Comedy,96,-18.15750893,10,108,Telugu,Hotstar,14,9,,40.13285622
1088,Movie_67,Mollywood,,Actor_51,Actor_258,Director_49,Drama,277,60.21542238,8,135,Telugu,Netflix,10,,No,78.08423829
1401,Movie_342,Tollywood,2010,Actor_51,Actor_341,Director_15,Comedy,91,175.124154,2,84,Telugu,Hotstar,1,4,,53.21706842
1295,Movie_492,Mollywood,2017,Actor_87,Actor_390,Director_73,Comedy,44,31.76974321,2,146,,Amazon Prime,17,8,No,59.55575547
1327,Movie_194,Bollywood,1993,Actor_68,Actor_220,Director_196,Romance,182,23.60117172,8,132,Telugu,Amazon Prime,3,4,No,89.43476025
1294,Movie_472,Tollywood,2005,Actor_84,Actor_240,Director_143,Thriller,289,88.23643516,9,180,Telugu,Netflix,14,3,Yes,85.31008168
1103,Movie_162,Mollywood,2011,Actor_42,Actor_106,Director_179,Comedy,46,137.5446234,10,199,Tamil,Netflix,11,4,Yes,91.86199766
1013,Movie_347,,2001,Actor_219,Actor_36,Director_48,Comedy,289,41.73821392,1,139,Malayalam,Netflix,2,1,No,69.53732962
1287,Movie_439,,2005,Actor_57,Actor_45,Director_72,Comedy,70,131.2577101,2,184,Malayalam,,3,9,No,87.66049116
1178,Movie_361,Bollywood,2018,Actor_226,Actor_298,Director_113,Action,128,102.7889741,4,85,Malayalam,Hotstar,,5,Yes,58.27727472
1124,Movie_257,Tollywood,2007,Actor_196,Actor_309,Director_129,Comedy,149,112.5148694,3,127,,Netflix,15,7,Yes,64.84868131
1421,Movie_72,Kollywood,1999,Actor_248,Actor_366,Director_135,Comedy,124,-92.37950372,1,185,Hindi,Netflix,5,3,Yes,63.47413551
1352,Movie_87,Tollywood,2007,Actor_166,Actor_9,Director_53,Drama,113,101.273197,2,159,Telugu,Netflix,1,5,Yes,70.47730036
1022,Movie_422,,1990,Actor_62,Actor_87,Director_159,,96,79.9447475,,114,Tamil,Amazon Prime,8,,Yes,44.27017827
1062,Movie_262,Mollywood,2010,Actor_263,Actor_370,Director_18,Action,64,131.2278999,,97,,Netflix,11,4,,65.49990194
1142,Movie_214,Kollywood,1990,Actor_112,Actor_331,Director_12,Comedy,231,47.69573122,2,90,Malayalam,Amazon Prime,11,7,,99.03314603
1480,Movie_153,Bollywood,2004,Actor_253,Actor_177,Director_48,,244,70.32435985,10,130,,Amazon Prime,13,5,,48.14943676
1152,Movie_210,Kollywood,1993,Actor_199,Actor_130,Director_30,Comedy,216,142.6482888,5,,Tamil,,16,2,Yes,43.41357436
1144,Movie_401,Bollywood,2009,Actor_178,Actor_195,Director_97,Romance,102,215.657449,1,102,,Netflix,8,3,No,45.02623345
1224,Movie_61,Kollywood,1999,Actor_26,Actor_11,Director_7,Romance,18,-5.965845963,8,126,Malayalam,,11,8,No,123.2371889
1494,Movie_268,Bollywood,2012,Actor_246,Actor_306,Director_92,,222,141.0517763,10,154,Hindi,Netflix,9,3,Yes,79.29703962
1449,Movie_262,Bollywood,2023,Actor_19,Actor_122,Director_113,Action,174,197.594638,2,138,Malayalam,Hotstar,10,7,,64.59469231
1461,Movie_218,Kollywood,2022,Actor_265,Actor_399,Director_3,Drama,284,155.5763976,,136,Malayalam,Netflix,1,5,No,71.36640826
1308,Movie_283,Kollywood,2023,Actor_317,Actor_235,Director_107,Action,214,192.2029608,3,172,Malayalam,Netflix,15,7,Yes,74.55278798
1103,Movie_136,Bollywood,1999,Actor_20,Actor_331,Director_63,Action,260,56.51825976,3,197,,Netflix,0,,,57.19100049
1103,Movie_467,,2009,Actor_106,Actor_31,Director_134,Romance,175,198.9417512,4,135,Tamil,Netflix,0,9,,59.65566503
1434,Movie_380,Kollywood,1990,Actor_237,Actor_348,Director_102,Romance,77,42.04302654,7,185,Malayalam,Netflix,1,7,,66.84633736
1038,Movie_362,Tollywood,2002,Actor_306,Actor_224,Director_15,Drama,151,104.4102564,9,106,,Netflix,11,6,,55.50489824
1434,Movie_449,Mollywood,1990,Actor_246,Actor_153,Director_199,Comedy,110,59.80874018,3,152,Tamil,,19,1,,62.06130786
1197,Movie_441,Bollywood,1994,Actor_81,Actor_212,Director_171,Drama,98,63.02438534,1,114,Hindi,Hotstar,17,4,,77.06183155
1133,Movie_93,Bollywood,2005,Actor_150,Actor_92,Director_91,Comedy,67,-37.70831738,,134,Malayalam,,11,8,,50.05693641
1066,Movie_109,Mollywood,2004,Actor_397,Actor_331,Director_81,,158,-57.74521342,10,88,Telugu,Hotstar,0,1,,122.1989884
1390,Movie_241,,2017,Actor_396,Actor_348,Director_146,,259,194.1426706,1,97,,,10,6,,85.06313222
1178,Movie_355,Mollywood,2020,Actor_10,Actor_129,Director_150,Thriller,39,-43.92006722,,123,Hindi,,1,2,,44.59830523
1455,Movie_424,Kollywood,2012,Actor_321,Actor_197,Director_61,Romance,,120.0354075,6,198,Hindi,Netflix,11,9,Yes,20.44192982
1041,Movie_142,Mollywood,2006,Actor_224,Actor_42,Director_120,Thriller,257,-3.922850901,5,100,Hindi,,1,8,No,56.2499343
1447,Movie_291,Bollywood,2023,Actor_264,Actor_366,Director_61,Thriller,161,32.11565928,10,135,,Hotstar,16,9,Yes,83.68721299
1499,Movie_432,Mollywood,2002,Actor_149,Actor_228,Director_53,Romance,138,154.7442067,7,127,Tamil,Amazon Prime,5,9,No,79.80939789
